goodreads_book_id,tag_id,count
2002,22743,74
2002,8717,64
2002,11557,53
2002,32989,39
2002,6953,32
2002,15965,27
2002,9221,18
2002,27199,17
2002,6857,17
2002,18886,15
2002,22753,14
2002,18045,14
2002,17124,12
2002,14951,12
2002,20774,11
2002,16427,11
2002,20849,10
2002,30521,10
2002,27556,10
2002,13962,10
2002,26785,9
2002,15169,9
2002,22034,9
2002,14024,9
2002,5090,7
2002,32654,7
2002,24092,7
2002,14029,7
2002,14064,7
2002,6888,6
2002,6895,6
2002,19974,6
2002,10644,6
2002,31617,6
2002,5751,6
2002,27535,6
2002,14008,6
2002,32586,6
2002,25562,6
2002,22973,5
2002,22689,5
2002,6960,5
2002,5444,5
2002,27669,5
2002,23349,5
2002,6828,4
2002,32623,4
2002,33124,4
2002,17129,4
2002,6920,4
2002,20781,4
2002,6914,4
2002,9882,4
2002,14764,4
2002,25147,4
2002,16805,4
2002,6022,4
2002,5332,4
2002,32631,4
2002,7898,4
2002,26295,4
2002,1691,3
2002,1128,3
2002,11370,3
2002,11497,3
2002,29452,3
2002,16799,3
2002,26842,3
2002,11579,3
2002,6829,3
2002,21928,3
2002,33153,3
2002,6909,3
2002,11643,3
2002,15048,3
2002,5510,3
2002,26837,3
2002,26838,3
2002,29464,3
2002,15392,3
2002,20125,3
2002,23552,3
2002,14019,3
2002,13960,3
2002,26741,3
2002,15963,3
2002,22545,2
2002,5180,2
2002,5776,2
2002,31430,2
2002,2223,2
2002,21948,2
2002,26296,2
2002,14028,2
2049,30574,4484
2049,20939,353
2049,11743,243
2049,8517,201
2049,21672,184
2049,8717,137
2049,9336,64
2049,22743,53
2049,7457,51
2049,11557,46
2049,13936,43
2049,8527,42
2049,20926,38
2049,2277,37
2049,22034,33
2049,24946,32
2049,30358,28
2049,20994,27
2049,9343,26
2049,6574,26
2049,5207,24
2049,20957,24
2049,13957,22
2049,9221,19
2049,27199,18
2049,8533,18
2049,10197,17
2049,18367,16
2049,430,16
2049,21989,15
2049,7404,15
2049,923,15
2049,2313,13
2049,8536,13
2049,18589,13
2049,3392,12
2049,23441,12
2049,17213,11
2049,24646,11
2049,19309,11
2049,18045,10
2049,30521,10
2049,31656,10
2049,20963,10
2049,9360,10
2049,20989,9
2049,6131,9
2049,25150,8
2049,10093,8
2049,6122,8
2049,8524,8
2049,20849,7
2049,18326,7
2049,21111,7
2049,29076,7
2049,10210,7
2049,25149,7
2049,10094,7
2049,8518,7
2049,8545,7
2049,23438,7
2049,22753,6
2049,20774,6
2049,3371,6
2049,2312,6
2049,30386,6
2049,25822,6
2049,31557,6
2049,10644,5
2049,25152,5
2049,2294,5
2049,1642,5
2049,12948,5
2049,17442,5
2049,1659,5
2049,9347,5
2049,20947,5
2049,22014,5
2049,20979,5
2049,432,5
2049,6575,5
2049,11590,4
2049,25765,4
2049,25151,4
2049,14764,4
2049,26735,4
2049,21003,4
2049,31528,4
2049,30748,4
2049,24358,4
2049,17445,4
2049,20961,4
2049,8539,4
2049,21673,4
2049,24360,4
2049,12989,4
2049,13159,4
2049,23452,4
2049,13937,4
2049,24651,4
2050,30574,1130
2050,20939,685
2050,8717,310
2050,21672,285
2050,11557,162
2050,7457,148
2050,9336,107
2050,22743,99
2050,240,95
2050,8527,74
2050,20926,70
2050,30358,64
2050,236,64
2050,22034,55
2050,20994,54
2050,13936,53
2050,11743,52
2050,251,43
2050,7404,42
2050,5207,41
2050,20957,39
2050,9343,38
2050,24946,38
2050,3389,36
2050,3392,33
2050,21989,33
2050,8517,33
2050,430,31
2050,27199,30
2050,3371,28
2050,923,28
2050,8533,27
2050,13957,27
2050,17213,25
2050,261,24
2050,6574,23
2050,9221,22
2050,18045,22
2050,2313,22
2050,18589,22
2050,30521,21
2050,31656,20
2050,248,20
2050,6131,20
2050,10197,19
2050,10210,18
2050,20963,18
2050,9360,18
2050,8536,18
2050,20989,16
2050,272,16
2050,22753,15
2050,11590,14
2050,2294,14
2050,1642,14
2050,3358,14
2050,23441,14
2050,31557,13
2050,24646,13
2050,20979,13
2050,25150,12
2050,29076,12
2050,8518,12
2050,25148,12
2050,254,12
2050,30386,11
2050,20947,11
2050,10093,10
2050,8545,10
2050,20774,9
2050,20849,9
2050,25151,9
2050,2312,9
2050,32586,9
2050,14467,9
2050,24995,9
2050,8535,9
2050,271,9
2050,6122,9
2050,18326,8
2050,25149,8
2050,4949,8
2050,23349,8
2050,31528,8
2050,30373,8
2050,8524,8
2050,19309,8
2050,6575,8
2050,25152,7
2050,2271,7
2050,2335,7
2050,26735,7
2050,17442,7
2050,25822,7
2050,31535,7
2050,24648,7
2050,20961,7
2050,21673,7
2050,928,7
2050,21674,7
2052,21672,627
2052,30574,583
2052,11557,579
2052,240,191
2052,7404,189
2052,30358,184
2052,20994,180
2052,20926,170
2052,8527,164
2052,22034,163
2052,2277,141
2052,5207,140
2052,236,117
2052,4949,117
2052,18367,109
2052,27199,108
2052,18045,95
2052,3392,90
2052,3389,86
2052,20957,84
2052,923,82
2052,8533,80
2052,3371,77
2052,30521,77
2052,2313,77
2052,9343,77
2052,21989,74
2052,420,73
2052,251,72
2052,10197,64
2052,18589,63
2052,9221,55
2052,6131,55
2052,30445,54
2052,11590,53
2052,13957,53
2052,22753,52
2052,24946,52
2052,31656,48
2052,29076,48
2052,24646,43
2052,1659,42
2052,9360,41
2052,8545,41
2052,8536,41
2052,30672,40
2052,20989,40
2052,20963,40
2052,254,40
2052,10210,39
2052,26735,39
2052,2312,37
2052,32586,37
2052,248,35
2052,1416,35
2052,20849,33
2052,25152,33
2052,22743,32
2052,14467,31
2052,3358,31
2052,6574,31
2052,8717,30
2052,10644,30
2052,25150,29
2052,5090,27
2052,30463,27
2052,20774,26
2052,20939,25
2052,2294,25
2052,30386,25
2052,8518,25
2052,261,25
2052,23441,25
2052,25151,24
2052,3379,24
2052,31505,24
2052,25114,23
2052,8524,23
2052,12948,22
2052,25149,22
2052,5051,22
2052,2271,21
2052,25148,21
2052,11743,20
2052,10093,20
2052,8535,20
2052,19524,20
2052,25506,20
2052,24648,20
2052,20961,20
2052,20979,20
2052,2335,19
2052,3377,19
2052,10094,19
2052,18051,19
2052,20282,19
2052,31557,19
2052,6122,19
2052,9347,19
2052,20947,19
2054,30574,2695
2054,20939,707
2054,11743,575
2054,8717,433
2054,8517,325
2054,11557,308
2054,7457,163
2054,9336,101
2054,240,101
2054,22743,93
2054,8527,76
2054,20994,74
2054,22034,71
2054,236,66
2054,30358,60
2054,13936,58
2054,2277,55
2054,7404,49
2054,5207,42
2054,4949,41
2054,251,39
2054,24946,38
2054,27199,34
2054,923,34
2054,20957,33
2054,18367,32
2054,8533,31
2054,9343,31
2054,17213,30
2054,21989,29
2054,21672,29
2054,13957,29
2054,30521,28
2054,2313,27
2054,261,27
2054,248,27
2054,206,27
2054,6574,25
2054,2224,24
2054,9221,23
2054,10197,23
2054,3371,22
2054,31656,22
2054,442,22
2054,18589,22
2054,3392,21
2054,18045,21
2054,32586,21
2054,20963,20
2054,3389,19
2054,11590,18
2054,272,18
2054,10210,17
2054,6131,17
2054,199,17
2054,22753,16
2054,29076,16
2054,24646,16
2054,2335,15
2054,20989,15
2054,254,15
2054,8545,15
2054,8536,15
2054,20774,14
2054,9360,14
2054,31557,14
2054,204,14
2054,20979,14
2054,23441,14
2054,1642,13
2054,30672,13
2054,10644,12
2054,10093,12
2054,3358,12
2054,8535,12
2054,1659,12
2054,6122,12
2054,3069,12
2054,2242,12
2054,19309,12
2054,2294,11
2054,8518,11
2054,11978,11
2054,22014,11
2054,8524,11
2054,20849,10
2054,30386,10
2054,3379,9
2054,30373,9
2054,9347,9
2054,23895,9
2054,25150,8
2054,18326,8
2054,21111,8
2054,25148,8
2054,25506,8
2054,1416,8
2054,13759,8
2054,8539,8
2054,2241,8
2067,30574,15525
2067,23471,432
2067,25647,432
2067,21689,331
2067,26816,214
2067,3308,186
2067,8717,104
2067,21773,97
2067,24526,59
2067,22743,40
2067,11557,37
2067,10997,28
2067,9221,25
2067,30521,24
2067,23504,21
2067,28052,20
2067,27870,20
2067,30241,18
2067,5207,16
2067,25653,14
2067,2705,13
2067,32586,12
2067,28384,12
2067,25704,12
2067,30756,11
2067,25685,11
2067,28031,11
2067,3315,11
2067,22753,10
2067,18045,10
2067,25670,10
2067,4631,10
2067,3313,10
2067,20849,9
2067,17213,9
2067,30755,9
2067,14552,8
2067,1416,8
2067,20104,8
2067,3310,8
2067,25562,7
2067,30776,7
2067,11928,7
2067,13310,7
2067,10644,6
2067,27556,6
2067,30551,6
2067,11978,6
2067,23476,6
2067,8683,6
2067,25652,6
2067,23996,6
2067,26725,6
2067,3371,5
2067,30573,5
2067,10197,5
2067,20731,5
2067,31557,5
2067,28341,5
2067,15038,5
2067,3314,5
2067,25688,5
2067,23498,5
2067,3392,4
2067,23519,4
2067,12868,4
2067,15392,4
2067,25674,4
2067,10916,4
2067,28032,4
2067,22206,4
2067,7623,4
2067,26867,4
2067,8572,4
2067,11000,4
2067,1283,4
2067,30796,4
2067,9287,4
2067,19727,4
2067,3311,4
2067,20774,3
2067,15169,3
2067,2277,3
2067,4949,3
2067,22330,3
2067,22818,3
2067,134,3
2067,7203,3
2067,28046,3
2067,28009,3
2067,25651,3
2067,8104,3
2067,24926,3
2067,25673,3
2067,25457,3
2067,25650,3
2067,26871,3
2067,12552,3
2067,3312,3
2067,19726,3
2068,30574,16024
2068,26816,552
2068,23471,370
2068,8717,315
2068,21689,263
2068,10997,186
2068,4631,117
2068,21773,81
2068,11557,48
2068,14552,44
2068,30521,30
2068,22743,29
2068,25647,25
2068,9221,24
2068,3308,22
2068,24526,18
2068,23996,16
2068,32586,11
2068,18045,10
2068,10197,10
2068,2705,10
2068,10999,10
2068,23499,9
2068,5207,8
2068,22753,8
2068,30755,8
2068,23504,8
2068,30776,8
2068,26885,7
2068,30802,7
2068,21187,7
2068,14764,6
2068,31505,6
2068,26835,6
2068,8981,6
2068,22689,5
2068,21195,5
2068,11928,5
2068,21803,5
2068,14611,5
2068,12979,5
2068,23494,5
2068,20849,4
2068,17213,4
2068,27556,4
2068,22545,4
2068,30756,4
2068,1416,4
2068,21739,4
2068,24338,4
2068,32099,4
2068,30258,4
2068,32080,4
2068,134,4
2068,26862,4
2068,15233,4
2068,24493,4
2068,26867,4
2068,26829,4
2068,26880,4
2068,4632,4
2068,23497,4
2068,15031,4
2068,20774,3
2068,10644,3
2068,22352,3
2068,19524,3
2068,25562,3
2068,12940,3
2068,20731,3
2068,23458,3
2068,22818,3
2068,9477,3
2068,22944,3
2068,1511,3
2068,23432,3
2068,11929,3
2068,22376,3
2068,25670,3
2068,20104,3
2068,6122,3
2068,5393,3
2068,10886,3
2068,19659,3
2068,26877,3
2068,22794,3
2068,21501,3
2068,22215,3
2068,12962,3
2068,27870,3
2068,3315,3
2068,7305,3
2068,26830,3
2068,18155,3
2068,18156,3
2068,19611,3
2068,28134,3
2068,8876,3
2068,8982,3
2068,26886,3
2094,30574,2689
2094,21689,600
2094,8717,215
2094,21773,177
2094,26816,145
2094,11557,80
2094,14552,70
2094,22743,63
2094,3288,48
2094,8327,43
2094,23996,39
2094,3389,36
2094,9221,35
2094,30521,35
2094,23471,34
2094,17213,31
2094,5207,29
2094,3392,27
2094,10197,26
2094,10210,26
2094,28659,26
2094,28235,24
2094,23569,23
2094,18045,21
2094,3371,19
2094,31533,15
2094,22753,13
2094,3291,13
2094,20774,12
2094,10644,12
2094,11590,11
2094,5090,11
2094,12940,11
2094,31557,11
2094,26868,11
2094,11743,10
2094,20849,10
2094,25151,10
2094,1642,10
2094,30755,10
2094,10316,10
2094,6122,10
2094,19452,10
2094,23980,10
2094,32586,9
2094,10093,9
2094,3377,9
2094,10094,8
2094,25562,8
2094,26888,8
2094,30444,8
2094,33933,8
2094,30756,7
2094,11978,7
2094,20104,7
2094,10304,7
2094,26857,7
2094,26885,7
2094,7457,6
2094,27535,6
2094,25167,6
2094,20781,6
2094,14764,6
2094,12954,6
2094,21195,6
2094,22330,6
2094,21685,6
2094,28335,6
2094,22556,6
2094,4859,6
2094,12962,6
2094,7305,6
2094,19450,6
2094,26830,6
2094,3283,6
2094,32371,6
2094,15169,5
2094,27556,5
2094,22545,5
2094,1416,5
2094,21815,5
2094,12869,5
2094,25242,5
2094,28626,5
2094,26877,5
2094,21189,5
2094,26876,5
2094,25150,4
2094,25153,4
2094,31505,4
2094,9477,4
2094,10891,4
2094,30768,4
2094,12066,4
2094,4517,4
2094,34033,4
2094,9623,4
2094,7358,4
2094,26834,4
2094,33929,4
2095,30574,659
2095,23569,313
2095,26816,290
2095,21689,185
2095,21773,178
2095,22743,92
2095,3288,81
2095,8717,79
2095,9221,64
2095,8327,45
2095,5207,42
2095,3389,39
2095,28659,33
2095,23471,29
2095,30521,26
2095,3392,24
2095,28235,22
2095,30802,22
2095,3291,22
2095,26885,19
2095,31533,19
2095,3371,18
2095,7305,18
2095,18045,17
2095,14552,17
2095,22753,16
2095,26888,16
2095,23996,14
2095,26862,14
2095,11557,13
2095,20849,13
2095,10644,13
2095,20774,12
2095,25562,12
2095,26868,12
2095,10316,11
2095,11978,11
2095,23980,11
2095,23979,11
2095,14109,11
2095,22689,10
2095,32586,10
2095,31505,10
2095,26837,10
2095,19452,10
2095,5090,9
2095,3379,9
2095,30756,9
2095,9367,8
2095,21739,8
2095,30258,8
2095,17384,8
2095,26481,8
2095,26892,8
2095,12066,8
2095,26865,8
2095,21732,8
2095,8328,8
2095,14752,7
2095,26857,7
2095,24712,7
2095,26819,7
2095,3773,7
2095,26880,7
2095,19450,7
2095,21799,7
2095,12721,7
2095,5751,6
2095,22545,6
2095,14064,6
2095,3377,6
2095,22330,6
2095,4461,6
2095,22816,6
2095,28626,6
2095,3289,6
2095,26830,6
2095,7309,6
2095,30256,6
2095,27556,5
2095,18990,5
2095,10210,5
2095,15285,5
2095,1416,5
2095,30715,5
2095,9477,5
2095,1511,5
2095,31557,5
2095,6022,5
2095,10304,5
2095,22758,5
2095,21953,5
2095,21948,5
2095,21626,5
2095,28648,5
2095,33933,5
2095,26855,5
2095,26452,5
2095,26866,5
2095,23562,5
2122,30574,127319
2122,8717,7909
2122,11743,3692
2122,7457,2578
2122,11557,2462
2122,23471,1335
2122,22743,492
2122,18367,474
2122,7404,466
2122,5207,375
2122,22034,289
2122,2867,180
2122,26256,166
2122,23931,157
2122,3704,154
2122,22753,153
2122,11590,142
2122,30521,133
2122,21989,132
2122,9221,126
2122,12948,121
2122,18045,119
2122,2277,111
2122,1416,109
2122,22159,106
2122,18326,100
2122,2104,98
2122,1642,91
2122,20849,89
2122,7423,86
2122,1659,86
2122,26251,83
2122,27535,81
2122,23909,80
2122,2313,76
2122,20774,74
2122,3389,73
2122,18318,71
2122,923,71
2122,26246,69
2122,4949,67
2122,20282,66
2122,31505,66
2122,7478,65
2122,17213,64
2122,11505,62
2122,8055,61
2122,9477,61
2122,24960,60
2122,24883,60
2122,15169,59
2122,23465,59
2122,13207,57
2122,32586,55
2122,15500,55
2122,26257,53
2122,11497,52
2122,14370,52
2122,26138,51
2122,3392,50
2122,30635,49
2122,3358,47
2122,10064,47
2122,7417,47
2122,26735,46
2122,10245,45
2122,22689,44
2122,30573,44
2122,10197,44
2122,30672,43
2122,20731,43
2122,10644,40
2122,26837,40
2122,9886,39
2122,2312,39
2122,3371,38
2122,6235,38
2122,10210,36
2122,5951,36
2122,21689,35
2122,11798,35
2122,3703,34
2122,14064,33
2122,12940,33
2122,10059,33
2122,25011,32
2122,14487,32
2122,9484,32
2122,21374,32
2122,8067,31
2122,22330,30
2122,7422,30
2122,23349,30
2122,20288,29
2122,18292,29
2122,25506,29
2122,11644,29
2122,20824,28
2122,9638,28
2122,430,28
2137,30574,9957
2137,11743,403
2137,11557,191
2137,18001,151
2137,240,72
2137,8717,62
2137,12874,62
2137,13270,60
2137,236,57
2137,24728,57
2137,261,46
2137,18011,45
2137,22743,44
2137,22034,43
2137,26138,39
2137,251,37
2137,8055,35
2137,18326,31
2137,2277,30
2137,8067,30
2137,5207,28
2137,1195,25
2137,22753,24
2137,30521,24
2137,18367,23
2137,18045,22
2137,12877,20
2137,18318,19
2137,248,19
2137,5413,19
2137,7852,18
2137,11590,16
2137,21989,16
2137,1659,16
2137,272,16
2137,10197,15
2137,32586,15
2137,12948,13
2137,31656,12
2137,30672,12
2137,11221,12
2137,254,12
2137,18801,12
2137,12600,11
2137,9886,11
2137,18015,11
2137,919,11
2137,24733,11
2137,9221,10
2137,18640,10
2137,21437,10
2137,1642,10
2137,4949,10
2137,487,10
2137,13272,10
2137,10644,9
2137,2313,9
2137,10210,9
2137,20774,8
2137,15169,8
2137,611,8
2137,2312,8
2137,25149,8
2137,19524,8
2137,20547,8
2137,1194,8
2137,33114,7
2137,2104,7
2137,11497,7
2137,3392,7
2137,27535,7
2137,17213,7
2137,20288,7
2137,923,7
2137,11978,7
2137,6122,7
2137,25630,7
2137,24731,7
2137,25152,6
2137,25151,6
2137,14064,6
2137,2271,6
2137,25438,6
2137,11834,6
2137,8069,6
2137,1196,6
2137,20241,6
2137,5412,6
2137,12880,6
2137,25167,5
2137,21384,5
2137,10093,5
2137,237,5
2137,250,5
2137,5481,5
2137,18004,5
2137,25202,5
2137,19898,5
2137,21285,5
2137,12881,5
2142,30574,1200
2142,8717,63
2142,7116,56
2142,29076,49
2142,11743,45
2142,1691,35
2142,26138,27
2142,26837,23
2142,11557,21
2142,22753,18
2142,30358,18
2142,7077,18
2142,9221,16
2142,20849,16
2142,22743,15
2142,29443,14
2142,22973,13
2142,1659,13
2142,15169,12
2142,8055,12
2142,25647,12
2142,29083,12
2142,18045,11
2142,4949,11
2142,25685,11
2142,5207,10
2142,32586,10
2142,30386,10
2142,11763,10
2142,33114,9
2142,29011,9
2142,20939,8
2142,1540,8
2142,9239,8
2142,22689,7
2142,21689,7
2142,7183,7
2142,11305,6
2142,25690,6
2142,9237,6
2142,3389,5
2142,3392,5
2142,27535,5
2142,15626,5
2142,22944,5
2142,11166,5
2142,7202,5
2142,20774,4
2142,22034,4
2142,26897,4
2142,22352,4
2142,16773,4
2142,1542,4
2142,9886,4
2142,12948,4
2142,30672,4
2142,11503,4
2142,3358,4
2142,25149,4
2142,22344,4
2142,14821,4
2142,30373,4
2142,19961,4
2142,7094,4
2142,7144,4
2142,7171,4
2142,7188,4
2142,7123,4
2142,27199,3
2142,24960,3
2142,2104,3
2142,25765,3
2142,11505,3
2142,615,3
2142,17213,3
2142,10210,3
2142,3379,3
2142,3377,3
2142,20926,3
2142,18051,3
2142,5180,3
2142,23349,3
2142,24662,3
2142,28341,3
2142,15392,3
2142,7143,3
2142,7158,3
2142,7083,3
2142,29444,3
2142,11526,3
2142,29447,3
2142,20989,2
2142,5510,2
2142,26771,2
2142,32088,2
2142,5361,2
2142,21368,2
2142,20911,2
2142,32123,2
2142,10727,2
2152,30574,30170
2152,11743,1165
2152,6750,601
2152,8717,587
2152,5207,249
2152,26138,242
2152,4949,215
2152,8055,189
2152,16157,188
2152,22743,175
2152,5105,149
2152,8067,132
2152,1659,104
2152,11557,97
2152,3445,94
2152,12948,88
2152,18045,69
2152,1642,63
2152,20288,60
2152,6766,60
2152,22034,56
2152,22753,52
2152,6729,44
2152,9221,39
2152,3371,38
2152,21989,38
2152,18367,38
2152,5051,38
2152,3392,34
2152,615,34
2152,1416,34
2152,20774,33
2152,15169,33
2152,20849,33
2152,32686,33
2152,30521,30
2152,3389,29
2152,3448,29
2152,9484,28
2152,9886,27
2152,22689,26
2152,9477,25
2152,25630,25
2152,2277,24
2152,18326,23
2152,5481,23
2152,20547,23
2152,12600,22
2152,25438,22
2152,4985,22
2152,32708,22
2152,7457,21
2152,5090,21
2152,611,21
2152,941,21
2152,32586,21
2152,5036,21
2152,20570,20
2152,16869,20
2152,4959,19
2152,12135,19
2152,10644,18
2152,14064,18
2152,11643,18
2152,14764,17
2152,25145,17
2152,25144,17
2152,3453,17
2152,25151,16
2152,3379,16
2152,8076,16
2152,12869,16
2152,617,16
2152,23993,16
2152,31505,15
2152,9638,15
2152,4076,15
2152,26657,15
2152,603,14
2152,15048,14
2152,6131,14
2152,16161,14
2152,25152,13
2152,25150,13
2152,25147,13
2152,4968,13
2152,24990,13
2152,32724,13
2152,24989,13
2152,17213,12
2152,10197,12
2152,18318,12
2152,20279,12
2152,8346,12
2152,30766,12
2152,16156,12
2152,3452,12
2152,24999,11
2152,19524,11
2152,19699,11
2156,30574,220502
2156,7457,14048
2156,8717,10402
2156,11557,5873
2156,11743,3865
2156,26138,3048
2156,7404,2309
2156,5207,1502
2156,16157,1222
2156,22743,1166
2156,14487,904
2156,7563,770
2156,18367,747
2156,11590,715
2156,14467,651
2156,17213,530
2156,509,530
2156,7423,442
2156,22753,435
2156,5751,423
2156,4949,412
2156,14527,380
2156,3445,366
2156,5776,322
2156,240,309
2156,25596,300
2156,1642,298
2156,3389,297
2156,22034,295
2156,10641,294
2156,7478,251
2156,24960,248
2156,3392,243
2156,15169,221
2156,10644,218
2156,1659,217
2156,30521,202
2156,2104,200
2156,20849,199
2156,18045,197
2156,10197,196
2156,20811,193
2156,10210,181
2156,7417,181
2156,20774,178
2156,236,174
2156,7422,163
2156,9221,159
2156,3371,159
2156,6750,159
2156,21989,158
2156,10658,154
2156,5746,146
2156,22689,145
2156,25152,143
2156,30635,138
2156,25765,137
2156,18326,136
2156,5775,131
2156,11497,126
2156,25151,122
2156,11505,119
2156,251,115
2156,29716,115
2156,18640,110
2156,26194,107
2156,26735,102
2156,18318,98
2156,32586,98
2156,5051,98
2156,32686,95
2156,25150,93
2156,11643,93
2156,25153,90
2156,12948,90
2156,10093,90
2156,17217,90
2156,1128,89
2156,3358,89
2156,9886,87
2156,20824,84
2156,30573,84
2156,3379,84
2156,11503,82
2156,29316,82
2156,10094,81
2156,25234,80
2156,14764,80
2156,22352,78
2156,25149,77
2156,3377,76
2156,22733,73
2156,4021,73
2156,371,73
2156,24964,71
2156,31430,71
2156,11644,71
2156,10657,71
2156,27535,70
2156,31859,70
2159,30574,3889
2159,21689,693
2159,10245,422
2159,23931,330
2159,8717,290
2159,14552,210
2159,21773,171
2159,11557,135
2159,4605,126
2159,5951,113
2159,19733,88
2159,22743,71
2159,23909,54
2159,30521,39
2159,10256,39
2159,11937,35
2159,5207,32
2159,3389,32
2159,19742,30
2159,18045,28
2159,4949,28
2159,9221,25
2159,3611,25
2159,9375,23
2159,13287,22
2159,4615,21
2159,8706,21
2159,17213,20
2159,6235,20
2159,28046,19
2159,4594,18
2159,8020,18
2159,22753,16
2159,10644,16
2159,33848,16
2159,3358,15
2159,10240,15
2159,11743,14
2159,1416,14
2159,27535,13
2159,30756,13
2159,3392,12
2159,3371,12
2159,28052,12
2159,8705,12
2159,15706,12
2159,31505,11
2159,4561,11
2159,10248,11
2159,13056,11
2159,20774,10
2159,20849,10
2159,2277,10
2159,32586,10
2159,8517,10
2159,3377,10
2159,21739,10
2159,28025,10
2159,2305,10
2159,3379,9
2159,25506,9
2159,20731,9
2159,3596,9
2159,23923,9
2159,13458,9
2159,14612,9
2159,23940,9
2159,23898,9
2159,15329,9
2159,10197,8
2159,14764,8
2159,2271,8
2159,32785,8
2159,11978,8
2159,4587,8
2159,5481,8
2159,9477,8
2159,5051,8
2159,617,8
2159,15698,8
2159,10250,8
2159,10236,8
2159,12353,8
2159,23911,8
2159,11590,7
2159,15169,7
2159,30755,7
2159,19738,7
2159,17639,7
2159,8683,7
2159,21915,7
2159,21678,7
2159,33454,7
2159,22545,6
2159,12940,6
2159,4600,6
2159,28031,6
2159,28032,6
2159,33523,6
2159,33541,6
2165,7457,10485
2165,11743,6306
2165,8717,5831
2165,11557,2735
2165,7404,1875
2165,18367,1216
2165,22743,801
2165,5207,687
2165,22034,649
2165,2313,537
2165,2277,522
2165,26735,512
2165,24609,431
2165,240,383
2165,21989,382
2165,1691,374
2165,7423,296
2165,22753,290
2165,923,282
2165,24624,271
2165,30521,258
2165,14251,233
2165,11590,232
2165,25114,228
2165,10644,221
2165,18326,219
2165,18045,217
2165,236,213
2165,14370,213
2165,2312,210
2165,20282,185
2165,9221,184
2165,10813,182
2165,22025,177
2165,1642,175
2165,7417,165
2165,7478,162
2165,12315,159
2165,27669,159
2165,12948,153
2165,4949,153
2165,26740,152
2165,17213,144
2165,1659,143
2165,20849,141
2165,31656,140
2165,24960,139
2165,20774,133
2165,18318,127
2165,251,122
2165,7422,122
2165,5090,121
2165,21662,121
2165,21656,119
2165,24632,111
2165,25152,110
2165,8630,106
2165,3389,102
2165,25151,102
2165,14487,101
2165,15169,100
2165,30635,99
2165,10197,98
2165,9886,96
2165,2287,95
2165,22027,92
2165,25438,90
2165,33777,87
2165,25191,87
2165,33114,86
2165,3392,85
2165,24639,85
2165,30574,84
2165,32586,84
2165,7563,84
2165,2104,82
2165,25167,82
2165,18292,81
2165,29716,79
2165,11497,78
2165,30573,78
2165,26754,78
2165,3371,77
2165,26752,77
2165,5481,77
2165,25150,75
2165,442,74
2165,10210,69
2165,25149,69
2165,12065,69
2165,21660,65
2165,24642,65
2165,25761,63
2165,25153,62
2165,11765,62
2165,11978,61
2165,27656,61
2165,26978,61
2165,11505,60
2165,254,60
2175,30574,115746
2175,8717,8718
2175,7457,6900
2175,11743,2810
2175,11557,1469
2175,7404,1125
2175,12553,984
2175,22743,731
2175,18367,635
2175,5207,628
2175,12568,547
2175,12452,531
2175,26138,490
2175,509,415
2175,22034,344
2175,240,320
2175,22753,295
2175,14487,273
2175,17213,234
2175,21989,223
2175,4949,216
2175,12567,216
2175,7423,212
2175,236,185
2175,26256,181
2175,7478,180
2175,9221,174
2175,26735,174
2175,30521,154
2175,18045,150
2175,14467,149
2175,11590,135
2175,18326,122
2175,20849,116
2175,10197,110
2175,251,106
2175,7451,106
2175,1416,105
2175,12503,104
2175,26251,103
2175,31505,102
2175,30635,102
2175,10210,98
2175,7417,93
2175,31133,92
2175,1642,91
2175,7422,89
2175,20811,88
2175,20774,87
2175,15169,87
2175,25114,86
2175,9886,85
2175,26246,82
2175,1659,81
2175,3389,76
2175,13207,74
2175,3392,73
2175,24960,71
2175,31140,69
2175,10932,67
2175,3885,67
2175,12557,67
2175,18318,64
2175,254,63
2175,22689,61
2175,32686,61
2175,12315,60
2175,9477,57
2175,7565,57
2175,5090,56
2175,26257,56
2175,3371,55
2175,248,55
2175,12451,55
2175,25433,54
2175,10093,53
2175,30573,52
2175,29716,52
2175,14764,51
2175,32586,51
2175,18292,51
2175,14370,50
2175,371,49
2175,13808,49
2175,11665,48
2175,25151,47
2175,20731,47
2175,7668,47
2175,18640,46
2175,31859,46
2175,15424,46
2175,1684,46
2175,22330,45
2175,25152,44
2175,10094,44
2175,30672,43
2175,23349,43
2175,17358,42
2175,30860,42
2175,21374,42
2183,30574,654
2183,11743,319
2183,12452,105
2183,509,90
2183,7404,89
2183,240,86
2183,22743,79
2183,7457,66
2183,236,58
2183,12567,54
2183,21989,37
2183,8717,34
2183,5207,33
2183,26138,33
2183,251,33
2183,18318,28
2183,11557,27
2183,17213,26
2183,261,25
2183,248,25
2183,18045,23
2183,12568,23
2183,18326,22
2183,9221,21
2183,10197,21
2183,272,21
2183,22753,20
2183,20279,20
2183,14487,20
2183,10210,20
2183,8055,19
2183,12940,19
2183,21815,19
2183,371,19
2183,12503,18
2183,7481,18
2183,7478,17
2183,6046,17
2183,12557,17
2183,18428,17
2183,24044,16
2183,24147,16
2183,11590,15
2183,22034,14
2183,433,14
2183,32586,13
2183,12553,13
2183,12555,13
2183,12451,12
2183,12556,12
2183,12105,12
2183,26126,11
2183,13759,11
2183,23229,11
2183,26193,10
2183,14467,10
2183,7423,10
2183,15424,10
2183,10094,9
